N,P,K,temperature,humidity,ph,rainfall,label,soil_type
137.5,60.8,78.7,25.37,61.98,6.96,1911.1,sugarcane,black soil
24.8,30.6,30.7,21.42,55.99,7.33,639.8,chickpea,red soil
139.7,64.1,87.8,34.38,73.79,7.18,1216.2,sugarcane,black soil
34.6,46.3,29.5,40.63,52.61,5.73,1566.5,wheat,black soil
45.7,36.2,42.2,25.73,60.95,7.35,674.3,soybean,black soil
27.9,33.1,17.1,34.03,61.22,6.04,782.1,blackgram,black soil
36.1,66.2,57.4,34.85,23.73,6.4,2472.4,groundnut,black soil
116.6,31.5,76.0,20.34,85.54,6.62,1537.3,greengram,red soil
76.7,40.8,45.4,23.56,63.68,7.39,600.1,wheat,alluvial soil
104.8,55.7,86.8,32.19,54.04,6.77,518.0,pomegranate,red soil
52.1,29.2,37.8,17.37,35.23,7.3,409.6,safflower,red soil
50.9,29.3,34.8,25.99,51.56,7.03,551.0,jowar,black soil
65.4,44.0,46.9,16.51,54.17,6.84,504.2,wheat,black soil
49.6,26.2,33.6,19.1,42.84,6.91,431.8,safflower,black soil
96.3,49.7,64.6,29.08,66.51,6.01,716.1,chilli,red soil
95.5,62.6,88.9,19.65,85.29,7.13,1870.1,tomato,laterite soil
22.9,31.0,28.2,24.95,50.71,6.42,509.0,lentil,black soil
37.6,32.0,37.8,29.7,47.86,7.14,492.2,bajra,alluvial soil
26.3,26.5,33.8,21.04,42.99,7.14,474.1,chickpea,black soil
20.2,33.1,24.5,21.73,54.95,7.12,522.2,lentil,alluvial soil
48.0,20.7,32.4,34.04,57.27,6.47,550.3,bajra,red soil
89.6,48.0,56.0,25.1,62.36,7.06,994.8,chilli,red soil
92.4,27.2,43.6,23.57,82.61,9.36,2292.5,wheat,alluvial soil
47.7,28.6,95.3,38.33,46.38,7.05,1495.2,jowar,alluvial soil
115.9,68.4,84.8,28.59,51.65,7.31,706.3,grapes,red soil
120.2,27.5,46.4,30.48,69.58,7.2,1306.9,greengram,black soil
36.4,27.5,38.3,25.73,59.02,6.66,690.1,groundnut,red soil
125.2,67.7,73.4,18.26,23.67,6.84,851.5,chilli,laterite soil
21.1,25.1,16.7,25.04,69.81,6.69,533.2,blackgram,red soil
54.7,38.4,46.2,22.96,59.99,5.94,720.5,ragi,red soil
45.9,30.6,33.9,29.27,52.62,6.62,703.2,jowar,red soil
74.7,36.4,47.7,25.65,57.79,7.6,636.6,cotton,black soil
117.6,57.3,95.3,23.66,61.93,6.65,863.7,grapes,red soil
89.5,59.6,73.9,34.6,44.78,6.79,712.5,pomegranate,black soil
98.3,70.0,62.0,28.79,59.79,6.8,780.2,pomegranate,red soil
102.2,50.9,67.4,18.36,69.02,7.24,839.5,onion,red soil
93.9,62.2,65.1,25.49,75.75,6.91,865.2,tomato,red soil
54.5,78.1,77.8,34.99,90.73,8.85,1215.1,chickpea,black soil
35.7,36.9,29.2,25.76,75.57,6.37,939.3,soybean,black soil
139.6,13.4,99.6,21.91,37.1,9.25,1007.6,bajra,laterite soil
52.5,30.8,39.6,16.14,54.19,6.88,519.7,safflower,black soil
66.4,37.2,50.0,20.89,55.36,7.98,519.8,sunflower,black soil
34.0,44.2,43.0,25.29,76.97,7.13,932.6,soybean,black soil
36.4,48.9,35.9,26.97,72.61,7.27,615.6,soybean,alluvial soil
113.1,68.3,91.8,28.96,67.88,7.15,758.0,grapes,black soil
58.2,32.1,47.7,27.89,56.82,6.96,921.2,ragi,laterite soil
73.6,37.6,57.1,25.4,60.1,7.24,568.7,cotton,red soil
41.4,38.1,40.1,26.72,53.43,7.36,545.0,jowar,black soil
74.5,42.6,54.9,15.35,57.94,6.48,551.4,wheat,black soil
16.0,57.9,63.1,41.39,56.24,7.3,1461.3,jowar,laterite soil
45.1,37.5,43.2,25.26,66.85,7.37,834.7,soybean,alluvial soil
34.8,36.4,31.1,26.43,55.3,6.73,528.6,chickpea,red soil
29.8,32.0,23.7,25.62,66.32,6.97,730.1,greengram,alluvial soil
58.9,31.3,36.9,25.56,48.18,7.09,682.9,jowar,black soil
89.6,35.4,53.8,30.82,55.87,6.85,701.6,chilli,red soil
66.0,16.7,57.7,41.74,77.18,9.16,910.1,safflower,alluvial soil
54.5,27.1,37.8,25.97,52.55,6.7,700.3,jowar,red soil
86.2,50.6,56.9,25.7,66.48,6.11,944.8,maize,alluvial soil
29.6,27.9,20.3,33.54,69.18,6.41,640.9,blackgram,red soil
24.6,39.0,34.1,25.91,56.6,7.7,445.6,chickpea,black soil
83.9,52.0,58.1,30.74,52.59,6.16,963.0,cotton,red soil
87.6,34.1,63.3,38.13,70.62,7.98,2086.9,cotton,red soil
103.9,52.0,71.3,26.71,74.0,6.69,1266.0,sugarcane,black soil
95.2,41.6,54.8,18.21,61.95,7.15,863.3,onion,red soil
23.2,27.8,20.0,34.54,59.49,6.88,786.4,greengram,black soil
25.2,10.6,82.2,38.98,22.12,5.81,905.1,soybean,red soil
105.1,63.3,82.7,34.57,66.04,6.77,1888.8,sugarcane,alluvial soil
16.7,22.7,28.6,32.09,60.53,6.36,589.7,blackgram,red soil
102.1,55.8,56.9,25.37,55.18,7.23,987.1,onion,red soil
36.9,26.3,45.2,32.0,51.97,7.03,606.7,groundnut,red soil
38.1,74.1,90.4,18.31,30.76,7.71,391.8,pomegranate,alluvial soil
46.4,30.4,41.4,29.32,68.25,6.87,611.3,soybean,alluvial soil
121.8,60.8,61.4,34.59,72.58,6.8,1297.3,sugarcane,black soil
39.4,43.7,41.7,22.89,78.79,7.08,894.5,soybean,black soil
107.4,9.1,24.9,44.53,44.3,8.29,528.4,safflower,laterite soil
122.2,48.8,73.4,37.34,39.36,8.46,2246.3,chickpea,laterite soil
63.4,40.1,44.0,17.27,69.77,7.27,476.5,wheat,black soil
32.8,40.3,25.2,24.56,59.13,7.7,857.7,pigeonpeas,red soil
5.6,26.4,16.5,38.84,75.66,6.21,1676.2,groundnut,black soil
20.9,33.7,38.0,27.51,58.54,7.16,749.5,groundnut,alluvial soil
3.4,29.6,12.5,37.09,59.75,9.49,1904.6,safflower,alluvial soil
62.9,43.6,37.4,20.27,44.0,6.85,676.0,sunflower,alluvial soil
67.8,48.2,39.0,27.72,56.52,6.67,517.2,sunflower,black soil
76.6,56.1,54.4,26.85,68.23,6.02,721.9,maize,alluvial soil
68.7,45.5,51.0,23.06,50.63,7.07,703.7,sunflower,black soil
65.8,30.8,32.2,37.76,47.67,8.7,568.6,maize,alluvial soil
43.7,34.8,39.4,29.0,62.46,7.56,694.0,jowar,black soil
68.2,49.3,49.9,22.15,51.0,6.98,458.9,wheat,alluvial soil
21.6,31.8,21.1,26.5,54.23,6.24,527.3,blackgram,red soil
22.9,31.8,26.8,19.09,52.06,7.4,597.6,lentil,black soil
24.6,24.8,20.5,27.72,51.29,6.96,622.2,blackgram,black soil
21.5,25.4,25.4,27.39,60.23,6.84,632.1,greengram,black soil
26.9,73.5,39.4,34.29,67.04,6.84,1984.2,chilli,alluvial soil
72.3,35.6,43.5,17.46,58.21,7.19,571.7,wheat,alluvial soil
98.6,44.3,63.3,22.81,70.0,6.46,742.8,chilli,red soil
108.9,54.2,69.5,31.94,51.64,7.2,761.2,pomegranate,black soil
24.7,34.7,25.1,27.59,55.76,7.0,484.7,lentil,alluvial soil
93.8,44.4,54.0,22.12,69.42,6.68,922.8,maize,alluvial soil
25.6,36.7,29.6,26.46,48.53,6.19,593.1,chickpea,black soil
34.6,37.3,24.4,23.12,65.82,4.85,892.1,onion,alluvial soil
26.7,28.0,26.3,27.87,50.53,7.01,756.0,greengram,black soil
115.1,64.1,73.3,31.45,81.54,7.02,1814.5,sugarcane,alluvial soil
24.4,31.4,25.8,29.92,51.41,6.71,641.5,greengram,black soil
53.7,74.9,45.9,13.9,53.77,5.75,2004.1,chilli,red soil
33.0,37.7,21.7,21.23,58.29,7.27,407.6,chickpea,red soil
36.9,39.8,25.9,26.85,64.53,7.43,727.0,pigeonpeas,red soil
85.2,66.3,89.3,26.1,55.09,6.54,686.7,pomegranate,black soil
92.8,59.3,74.8,19.59,36.38,8.07,427.9,blackgram,black soil
37.4,33.9,37.5,25.61,52.11,6.83,723.7,pigeonpeas,red soil
44.6,39.1,43.0,22.55,53.72,5.61,747.6,ragi,laterite soil
72.2,46.7,41.4,17.68,53.7,6.84,463.1,wheat,alluvial soil
118.7,63.8,68.1,38.3,79.37,6.52,259.7,greengram,alluvial soil
94.7,44.5,65.0,19.83,69.3,7.19,873.1,onion,alluvial soil
86.9,59.3,71.4,25.36,54.65,7.21,571.5,pomegranate,red soil
120.5,52.1,68.5,25.19,65.05,6.54,1752.0,sugarcane,alluvial soil
28.9,35.7,25.6,25.17,53.54,6.04,539.8,chickpea,black soil
51.2,47.3,55.0,20.92,54.06,7.86,695.4,sunflower,red soil
90.5,48.9,65.0,23.56,60.98,5.85,603.4,maize,black soil
130.2,68.9,64.8,25.77,67.32,6.86,1325.3,sugarcane,black soil
91.5,59.3,46.1,22.29,65.3,5.51,782.3,maize,black soil
117.1,25.9,91.9,31.07,84.01,5.53,2333.9,tomato,laterite soil
98.3,62.9,57.0,22.31,65.24,6.82,878.1,tomato,red soil
116.2,54.7,67.5,28.79,66.33,6.12,831.5,tomato,red soil
20.4,27.1,23.0,21.19,54.5,6.82,441.2,lentil,black soil
26.3,20.8,24.7,33.36,67.46,6.12,783.5,blackgram,black soil
47.5,41.6,46.0,26.9,61.75,6.69,958.4,ragi,laterite soil
30.2,43.4,43.3,32.66,61.42,7.35,643.1,groundnut,alluvial soil
57.6,41.6,50.9,27.69,45.48,7.33,702.1,sunflower,black soil
61.3,46.1,47.6,25.31,55.17,6.72,538.3,cotton,black soil
21.3,32.2,26.9,24.45,42.92,7.72,565.9,chickpea,red soil
37.2,30.7,36.2,27.56,62.1,6.49,762.1,soybean,alluvial soil
93.7,68.2,74.3,28.52,56.24,7.41,870.1,grapes,black soil
53.1,8.2,63.6,41.34,87.02,6.3,580.1,bajra,black soil
104.6,50.4,61.7,20.85,64.25,6.55,977.8,onion,red soil
113.8,54.6,76.0,29.12,65.29,7.13,869.7,grapes,black soil
53.0,34.9,58.5,37.01,94.11,4.55,551.5,safflower,red soil
61.2,12.5,16.3,44.2,20.86,5.03,1069.4,chickpea,laterite soil
30.1,47.8,31.9,27.17,66.53,6.68,611.9,soybean,alluvial soil
26.4,43.6,25.6,24.91,46.72,6.79,658.8,pigeonpeas,red soil
60.6,36.8,36.7,25.66,56.0,6.82,800.5,ragi,red soil
62.9,42.5,84.2,29.94,33.08,5.14,2448.2,pomegranate,laterite soil
65.9,40.0,49.7,28.45,69.77,6.4,600.1,cotton,black soil
103.8,50.8,72.8,28.6,41.35,7.35,533.3,pomegranate,black soil
106.6,50.3,88.1,11.7,65.11,6.29,1976.0,groundnut,alluvial soil
96.4,56.8,60.7,26.12,61.87,6.39,705.3,tomato,alluvial soil
68.0,40.0,55.3,24.0,56.1,6.31,526.8,cotton,red soil
28.7,27.5,44.1,32.09,28.59,6.92,775.6,cotton,red soil
124.2,31.7,92.4,42.81,72.3,7.95,955.4,onion,red soil
40.3,67.4,75.4,15.33,84.16,8.95,1676.8,greengram,black soil
17.0,31.8,27.8,29.35,64.95,7.05,622.8,greengram,black soil
29.5,32.1,35.5,22.48,53.29,7.6,881.7,pigeonpeas,black soil
29.7,28.2,28.6,31.15,65.94,6.5,559.3,greengram,alluvial soil
5.3,38.3,32.0,44.8,75.94,9.24,442.6,tomato,alluvial soil
54.6,59.8,26.3,36.96,36.36,8.45,530.2,maize,black soil
40.1,38.4,48.6,27.29,53.91,7.23,712.3,ragi,laterite soil
86.3,56.3,55.1,20.59,67.72,7.38,976.0,onion,red soil
50.0,39.6,41.4,25.87,57.34,8.07,728.1,jowar,red soil
30.0,32.8,21.2,25.16,59.5,6.23,635.4,chickpea,red soil
106.7,57.0,87.2,30.77,56.59,6.52,623.4,pomegranate,red soil
28.4,42.7,32.9,24.46,48.04,7.5,655.5,pigeonpeas,red soil
40.9,48.8,35.8,25.23,74.12,7.45,767.1,soybean,alluvial soil
89.1,47.8,42.6,25.57,67.03,6.82,979.9,cotton,red soil
25.9,27.6,25.1,28.45,69.84,7.49,503.4,blackgram,black soil
109.6,63.9,78.0,25.69,60.31,7.37,662.1,grapes,black soil
93.9,56.0,55.7,29.33,64.15,6.56,712.8,tomato,red soil
58.0,41.6,42.1,22.51,50.85,6.38,862.3,ragi,red soil
30.4,30.6,29.8,33.36,51.44,7.65,608.4,pigeonpeas,black soil
90.6,43.2,50.5,26.69,62.34,6.08,977.5,chilli,black soil
45.6,30.6,31.2,23.67,35.21,6.95,425.7,safflower,red soil
139.3,51.9,75.8,31.26,61.53,6.53,1686.3,sugarcane,alluvial soil
62.5,41.8,51.8,19.79,50.25,6.1,600.2,wheat,alluvial soil
30.2,40.4,38.0,27.45,71.34,6.14,852.4,soybean,alluvial soil
69.0,35.2,46.4,23.22,43.37,7.77,658.8,sunflower,red soil
47.7,60.9,50.4,37.51,69.0,6.43,294.0,maize,black soil
94.3,50.6,51.7,26.02,65.16,6.92,740.6,onion,alluvial soil
47.7,32.4,38.4,25.6,62.81,7.21,858.7,soybean,alluvial soil
29.9,35.4,29.5,29.29,56.62,7.16,862.8,pigeonpeas,red soil
35.7,13.6,54.6,19.95,53.9,6.06,327.1,cotton,laterite soil
48.2,35.1,38.6,27.23,66.9,6.45,944.0,ragi,laterite soil
18.3,26.3,28.8,29.58,59.21,6.85,711.9,greengram,black soil
30.6,42.8,35.0,32.6,68.06,6.71,782.0,groundnut,red soil
39.6,38.3,30.3,26.86,68.38,6.74,714.4,groundnut,alluvial soil
107.6,66.2,64.3,31.77,47.34,7.4,709.7,pomegranate,red soil
100.9,54.9,63.1,21.06,57.78,7.18,786.4,onion,black soil
63.3,37.7,45.1,29.05,58.91,7.12,946.0,ragi,laterite soil
34.2,26.6,3.1,13.39,92.22,8.98,1400.7,groundnut,laterite soil
34.3,38.4,32.3,29.0,48.06,7.24,560.9,chickpea,black soil
111.1,66.1,78.9,22.48,56.12,7.44,641.1,grapes,black soil
45.1,35.3,37.0,26.88,61.5,7.3,658.7,jowar,red soil
83.5,41.1,59.9,21.21,66.02,5.76,708.2,maize,alluvial soil
35.5,28.7,39.2,28.68,56.56,7.6,546.3,bajra,alluvial soil
24.7,20.0,15.4,30.27,65.62,6.63,585.9,blackgram,black soil
100.2,69.6,91.1,26.33,67.65,7.41,723.1,grapes,black soil
98.5,64.9,66.2,28.86,63.08,6.46,655.7,tomato,red soil
56.6,25.2,33.8,19.14,53.63,7.97,512.5,safflower,red soil
102.9,54.8,69.6,29.33,76.11,6.24,830.5,tomato,red soil
98.9,45.2,58.8,25.81,65.42,7.42,825.3,onion,red soil
63.0,36.4,41.7,19.88,67.3,7.14,618.5,wheat,black soil
115.0,64.7,64.4,30.51,62.05,7.43,1581.7,sugarcane,black soil
101.4,46.2,73.5,24.29,79.48,6.1,817.7,tomato,red soil
44.9,36.9,40.8,24.8,67.61,6.91,756.1,soybean,black soil
108.6,43.1,53.8,20.42,74.03,7.32,884.6,onion,red soil
113.5,61.1,73.0,28.77,83.86,6.85,1969.0,sugarcane,alluvial soil
59.3,60.7,2.9,24.23,38.88,5.14,953.4,soybean,laterite soil
111.1,63.6,57.4,29.53,70.08,6.52,830.2,tomato,red soil
133.0,52.0,4.3,41.16,71.2,6.37,2314.6,maize,alluvial soil
115.9,59.1,92.4,22.88,62.69,7.23,826.8,grapes,black soil
75.2,51.2,46.5,29.28,50.79,6.08,691.1,cotton,red soil
100.7,55.4,63.2,33.33,40.45,6.9,676.9,pomegranate,red soil
28.9,40.7,36.2,26.54,63.9,6.08,754.1,groundnut,red soil
57.4,47.8,50.7,25.97,46.8,6.85,663.5,sunflower,red soil
36.7,39.7,34.8,30.78,48.92,7.29,772.3,pigeonpeas,red soil
77.3,38.9,47.8,19.35,55.81,7.06,616.0,wheat,alluvial soil
113.7,14.7,83.9,25.84,32.7,5.45,2006.7,tomato,laterite soil
77.2,46.9,49.2,23.28,69.14,6.33,798.5,chilli,red soil
40.7,31.5,27.8,30.26,46.86,7.41,532.8,bajra,red soil
58.6,35.1,30.0,30.24,51.14,7.76,515.1,jowar,red soil
94.0,67.9,71.3,34.08,54.03,7.14,573.4,pomegranate,black soil
28.4,38.3,32.1,34.55,67.05,7.63,719.0,pigeonpeas,red soil
89.9,51.0,51.1,27.41,69.24,6.9,642.2,onion,black soil
24.7,32.5,22.7,27.78,53.46,6.6,641.3,greengram,alluvial soil
35.4,30.8,49.9,28.36,64.49,6.29,616.2,groundnut,red soil
69.0,66.8,82.6,28.32,47.89,5.17,1528.7,pigeonpeas,alluvial soil
30.4,34.6,32.6,20.93,47.03,7.35,426.6,chickpea,red soil
115.4,54.1,82.4,25.2,66.03,7.09,732.4,grapes,black soil
117.2,61.4,71.5,23.22,61.27,6.99,653.6,grapes,red soil
101.2,49.1,67.9,20.62,75.18,6.93,743.0,tomato,red soil
111.2,77.7,7.8,40.08,59.71,6.94,506.2,onion,alluvial soil
34.0,31.7,36.8,28.93,62.07,6.97,827.3,soybean,black soil
52.9,34.0,31.0,29.38,50.28,7.96,453.0,jowar,black soil
139.1,62.8,62.5,34.69,83.84,6.85,1969.6,sugarcane,black soil
91.6,57.0,68.6,29.43,67.17,6.52,824.0,tomato,alluvial soil
42.7,35.9,40.3,20.49,57.27,5.54,996.9,ragi,red soil
24.5,26.6,25.2,24.51,54.08,7.0,518.9,lentil,alluvial soil
98.6,53.7,61.3,20.35,69.85,6.82,877.8,tomato,red soil
117.9,39.6,47.2,17.24,55.3,9.13,419.3,sugarcane,red soil
73.2,48.3,53.1,21.64,60.87,6.56,606.6,wheat,black soil
87.9,8.9,94.6,41.32,35.82,8.63,1761.6,cotton,laterite soil
43.5,36.7,38.3,25.68,72.21,6.36,995.3,soybean,black soil
109.4,43.4,62.1,21.46,72.71,6.14,680.7,onion,alluvial soil
60.9,5.5,71.2,25.12,62.4,7.45,1787.8,tomato,laterite soil
109.3,60.9,69.4,32.43,45.48,7.23,733.8,pomegranate,black soil
27.5,20.2,29.0,25.02,69.55,6.95,513.3,greengram,black soil
47.0,25.8,29.1,26.24,55.12,6.18,496.3,bajra,red soil
45.9,38.5,39.0,28.58,72.28,7.09,918.2,soybean,alluvial soil
35.0,41.0,50.8,13.6,34.42,8.54,1103.1,groundnut,black soil
31.8,47.1,36.7,26.45,63.09,7.15,646.8,soybean,alluvial soil
16.3,27.4,21.2,34.06,60.12,7.44,794.4,greengram,alluvial soil
116.6,52.6,77.4,23.2,65.71,6.72,689.8,grapes,red soil
81.7,42.4,64.6,25.29,65.12,7.1,909.9,onion,black soil
75.0,39.8,48.5,32.1,67.76,7.81,885.0,cotton,red soil
41.5,28.5,32.1,29.11,43.63,6.19,541.5,bajra,red soil
106.3,59.5,60.2,32.5,81.34,7.2,1882.1,sugarcane,alluvial soil
31.1,38.3,20.1,24.31,42.69,7.49,541.5,chickpea,red soil
30.4,30.4,23.5,21.8,53.65,7.49,477.0,chickpea,red soil
83.2,44.5,47.2,25.87,74.05,6.32,956.9,maize,black soil
15.0,32.3,26.9,33.68,58.78,6.3,687.4,blackgram,black soil
82.8,43.0,25.8,39.31,70.94,5.28,2246.1,jowar,laterite soil
117.1,50.7,63.5,34.77,61.94,6.92,1413.7,sugarcane,black soil
59.4,41.8,41.1,21.73,50.07,7.94,709.5,sunflower,alluvial soil
29.0,27.7,16.1,33.18,50.25,6.2,521.1,blackgram,black soil
89.5,43.9,55.9,21.89,64.36,7.03,722.8,maize,red soil
60.4,40.1,53.2,24.87,59.07,7.46,761.5,cotton,black soil
9.8,1.7,26.6,17.34,75.27,7.84,2319.0,cotton,red soil
39.0,34.1,27.9,24.43,48.95,7.0,864.1,pigeonpeas,red soil
58.4,64.2,45.8,28.75,27.72,8.62,239.8,chickpea,black soil
60.5,46.0,57.6,25.69,67.4,7.19,722.8,cotton,black soil
43.4,35.1,4.4,15.44,75.99,7.13,2112.0,ragi,alluvial soil
116.8,70.0,78.4,34.58,82.51,7.5,1933.4,sugarcane,alluvial soil
104.6,60.9,8.5,18.78,74.64,6.03,921.5,ragi,alluvial soil
53.7,44.5,37.2,28.4,56.95,6.67,645.7,sunflower,red soil
110.5,55.0,74.3,29.93,73.35,6.77,1480.3,sugarcane,alluvial soil
38.8,35.4,32.6,27.44,72.41,7.47,664.8,soybean,alluvial soil
33.0,29.1,22.4,28.5,40.5,6.31,470.3,chickpea,red soil
97.4,47.7,52.5,18.92,73.38,6.67,804.3,onion,red soil
46.4,37.4,34.5,27.14,61.85,6.56,616.3,jowar,red soil
104.1,45.2,63.0,28.54,50.73,5.47,1146.7,grapes,black soil
34.2,36.2,39.6,33.71,54.84,7.46,830.6,pigeonpeas,black soil
19.4,20.4,23.3,33.84,68.13,6.86,762.9,greengram,alluvial soil
42.2,23.8,33.1,27.79,42.72,7.17,534.1,bajra,red soil
42.6,29.6,38.1,21.56,45.23,7.31,541.4,safflower,black soil
99.5,40.9,54.7,29.69,63.1,6.21,815.3,maize,red soil
53.3,30.7,41.3,25.23,50.19,7.6,480.6,jowar,black soil
12.9,21.1,15.1,16.96,30.44,6.2,1037.0,chilli,red soil
39.4,30.7,30.6,33.66,53.41,6.92,809.2,pigeonpeas,black soil
47.3,72.3,63.6,42.41,76.96,6.26,601.1,grapes,laterite soil
55.9,37.2,44.1,27.28,56.57,7.83,524.5,sunflower,black soil
29.5,43.0,28.5,31.77,60.63,6.97,788.5,pigeonpeas,black soil
123.8,67.3,57.0,22.76,44.37,6.57,1007.3,safflower,black soil
44.5,33.0,32.5,28.0,45.96,8.24,678.3,jowar,red soil
96.6,69.1,64.3,28.3,45.12,6.78,510.5,pomegranate,red soil
29.2,64.7,5.2,43.61,42.33,7.11,1436.7,jowar,red soil
122.4,57.5,82.1,31.74,67.04,7.36,1461.5,sugarcane,black soil
24.0,54.2,45.8,27.29,76.63,8.55,1262.1,tomato,black soil
19.6,27.0,21.1,27.45,58.66,7.36,711.7,greengram,alluvial soil
109.3,52.7,93.2,26.24,59.93,7.3,685.9,grapes,black soil
113.9,55.9,88.9,25.05,68.36,6.89,672.9,grapes,red soil
27.0,20.1,27.2,25.51,57.01,7.14,657.2,greengram,black soil
77.4,35.7,45.5,20.52,66.91,6.5,510.7,wheat,alluvial soil
30.1,30.4,30.3,30.8,52.72,7.3,655.9,pigeonpeas,red soil
105.7,24.7,71.2,35.7,92.95,7.98,377.3,tomato,red soil
109.5,39.3,44.3,33.43,90.8,4.95,1484.6,cotton,alluvial soil
18.9,26.6,25.6,33.79,58.31,7.14,717.1,greengram,black soil
114.3,55.3,88.9,27.54,63.26,7.33,779.3,grapes,black soil
91.0,54.9,72.0,30.67,57.61,7.03,664.7,pomegranate,red soil
13.6,11.4,38.2,27.37,31.73,8.94,1863.1,grapes,red soil
48.7,37.6,33.0,27.34,56.54,6.59,735.7,jowar,red soil
50.7,28.2,28.1,29.72,43.51,6.75,478.3,bajra,alluvial soil
139.2,56.6,93.4,16.6,30.27,9.13,322.9,safflower,black soil
122.3,51.0,81.4,31.38,76.1,6.54,1525.2,sugarcane,black soil
65.9,38.3,56.9,26.01,62.41,7.71,819.0,cotton,red soil
116.9,58.3,67.3,24.8,79.83,6.59,978.3,tomato,red soil
49.3,71.5,47.4,15.85,27.76,5.78,262.7,groundnut,red soil
30.8,31.0,32.2,23.89,46.62,6.64,548.9,chickpea,red soil
60.3,48.6,51.7,15.44,67.63,6.75,475.6,wheat,black soil
46.3,28.0,27.5,34.3,51.41,6.48,554.3,bajra,alluvial soil
27.5,29.4,31.8,22.78,54.41,6.97,534.7,chickpea,black soil
18.3,26.2,27.0,22.97,47.62,6.22,599.3,lentil,alluvial soil
4.1,7.9,9.9,42.28,66.83,9.5,480.3,pomegranate,laterite soil
60.0,36.1,38.7,26.42,53.62,6.63,653.8,sunflower,alluvial soil
28.3,41.0,34.6,23.91,57.15,7.1,724.8,pigeonpeas,red soil
32.9,29.3,23.5,24.68,47.01,7.42,632.8,chickpea,black soil
72.5,46.0,55.5,28.61,53.82,6.55,912.3,cotton,red soil
77.9,48.1,47.5,26.14,69.33,7.29,787.5,maize,alluvial soil
52.9,49.3,46.1,25.46,48.09,6.77,572.6,sunflower,red soil
107.4,54.5,71.4,27.38,49.24,7.02,575.8,pomegranate,black soil
82.6,50.4,62.7,27.46,59.45,6.09,668.7,onion,red soil
29.0,25.1,20.7,21.5,41.79,6.64,542.0,chickpea,red soil
80.2,44.7,55.5,24.56,60.46,7.03,632.9,cotton,red soil
116.0,62.6,62.2,33.17,81.83,6.73,1473.5,sugarcane,alluvial soil
43.0,37.7,40.8,31.09,60.82,7.9,667.3,jowar,black soil
133.8,76.8,79.1,26.79,20.29,5.68,1062.4,ragi,black soil
51.2,34.2,36.5,24.81,53.41,7.64,492.0,safflower,black soil
35.9,12.0,94.5,11.58,91.47,5.4,1184.0,pomegranate,red soil
105.5,59.4,57.1,18.34,71.47,7.24,887.3,onion,alluvial soil
86.5,40.7,46.3,30.54,53.2,7.64,606.0,cotton,red soil
40.0,40.5,42.0,28.62,62.62,6.78,985.0,soybean,alluvial soil
35.3,33.3,33.2,33.27,45.08,7.17,470.0,bajra,red soil
44.7,30.7,39.4,25.85,47.65,6.91,599.9,jowar,black soil
31.2,15.2,37.8,28.16,65.8,5.72,2355.2,wheat,laterite soil
91.4,35.4,52.7,30.38,61.18,6.71,731.7,chilli,black soil
34.7,28.0,27.6,26.45,53.8,6.75,476.9,chickpea,black soil
112.3,65.5,72.0,20.96,59.81,7.24,733.9,grapes,red soil
66.6,44.2,46.3,22.32,60.22,6.08,498.6,wheat,black soil
32.9,30.7,35.8,30.11,66.26,7.85,865.8,pigeonpeas,black soil
110.6,52.1,86.3,31.04,61.81,6.65,1375.1,sugarcane,black soil
57.9,65.7,62.6,40.38,26.04,5.68,575.6,pigeonpeas,black soil
20.6,39.2,31.6,24.14,46.65,7.3,644.1,chickpea,black soil
79.0,46.5,54.5,20.9,65.09,7.41,557.1,wheat,alluvial soil
114.1,64.1,61.5,24.03,65.49,6.2,650.4,tomato,alluvial soil
70.0,36.2,52.7,19.82,60.28,6.98,527.9,wheat,black soil
95.6,8.3,82.8,10.67,37.97,7.97,232.3,safflower,alluvial soil
87.8,57.2,69.8,29.99,58.11,7.03,718.2,pomegranate,red soil
33.8,34.8,38.5,25.26,63.92,6.33,522.4,groundnut,red soil
89.6,9.8,67.6,30.49,63.33,5.46,644.2,grapes,red soil
118.6,65.1,62.8,25.77,36.07,8.01,1821.4,blackgram,black soil
99.9,64.8,79.2,33.54,59.52,6.82,614.2,pomegranate,red soil
79.6,59.3,6.4,28.68,84.21,6.44,2312.4,groundnut,red soil
59.9,37.0,41.4,27.87,61.16,7.42,510.1,jowar,black soil
90.0,57.6,59.8,23.07,59.36,7.03,937.4,onion,alluvial soil
25.5,27.2,26.2,29.95,56.47,7.05,438.0,chickpea,red soil
49.8,25.8,40.0,32.81,53.82,6.0,524.0,bajra,alluvial soil
87.0,65.2,89.6,33.59,47.5,6.65,601.1,pomegranate,black soil
20.3,26.7,22.5,32.27,56.52,6.68,743.2,greengram,black soil
76.3,40.0,51.8,26.17,65.76,7.07,793.0,chilli,red soil
30.5,30.1,28.9,28.47,54.07,6.74,647.7,chickpea,red soil
69.3,44.3,41.8,20.83,61.09,6.4,564.1,wheat,alluvial soil
122.5,40.2,26.3,29.98,73.58,6.34,1908.0,wheat,alluvial soil
23.9,23.7,15.0,27.73,51.42,6.18,514.3,blackgram,black soil
61.4,45.0,49.9,27.69,50.66,6.93,655.4,sunflower,black soil
17.8,33.6,29.2,26.9,55.89,6.67,411.4,lentil,alluvial soil
106.3,53.1,39.4,13.08,57.46,5.54,1801.5,chickpea,red soil
